Objects
100
,,Global Angle ducker:ducker,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
196,0,0.00237263,-0.00982002,0.0018943,1340.5,-404.946,143.22
197,0,0.00243342,-0.0095698,0.00188564,1340.5,-404.95,143.233
198,0,0.00284067,-0.00975442,0.00183445,1340.5,-404.943,143.219
199,0,0.00250628,-0.00970202,0.0019291,1340.51,-404.933,143.22
200,0,0.0026354,-0.00959697,0.00204783,1340.51,-404.933,143.216
201,0,0.00259433,-0.00970928,0.00184822,1340.5,-404.946,143.224
202,0,0.00289587,-0.0096779,0.00188484,1340.5,-404.943,143.232
203,0,0.00237439,-0.00960983,0.00198386,1340.51,-404.942,143.234
204,0,0.00283624,-0.00966127,0.00190517,1340.51,-404.938,143.215
205,0,0.00241811,-0.00970243,0.00187124,1340.5,-404.939,143.216
206,0,0.00265979,-0.00958222,0.00190026,1340.5,-404.947,143.234
207,0,0.00219552,-0.0096198,0.00197561,1340.5,-404.943,143.226
208,0,0.00250128,-0.00963517,0.00188292,1340.52,-404.948,143.231
209,0,0.00249236,-0.00972408,0.00181226,1340.51,-404.946,143.226
210,0,0.00249604,-0.00964003,0.00193803,1340.51,-404.94,143.229
211,0,0.00251603,-0.00959779,0.00199693,1340.51,-404.939,143.238
212,0,0.00241355,-0.00968838,0.00197557,1340.5,-404.939,143.215
213,0,0.00254979,-0.00966298,0.00203376,1340.51,-404.945,143.217
214,0,0.00214442,-0.0095953,0.00199857,1340.51,-404.943,143.221
215,0,0.00237331,-0.00969101,0.00203213,1340.5,-404.936,143.218
216,0,0.00228909,-0.00967425,0.00205162,1340.5,-404.94,143.233
217,0,0.00207536,-0.00961838,0.00184481,1340.5,-404.944,143.225
218,0,0.0023649,-0.00949065,0.00190101,1340.51,-404.947,143.223
219,0,0.00216949,-0.00968014,0.00197742,1340.51,-404.945,143.233
220,0,0.00243624,-0.00970663,0.00201876,1340.5,-404.943,143.226
221,0,0.0024554,-0.00958604,0.00198942,1340.5,-404.946,143.229
222,0,0.00196458,-0.00968416,0.00199868,1340.51,-404.936,143.226
223,0,0.00219457,-0.00957949,0.00206874,1340.51,-404.936,143.22
224,0,0.00258255,-0.00960487,0.00191393,1340.51,-404.937,143.222
225,0,0.00207477,-0.00971615,0.00201666,1340.51,-404.945,143.232
226,0,0.00234869,-0.0095159,0.00200269,1340.5,-404.951,143.233
227,0,0.00245,-0.00965235,0.00190137,1340.5,-404.944,143.225
228,0,0.00226666,-0.00969312,0.00194355,1340.51,-404.934,143.213
229,0,0.00257789,-0.00965097,0.0018972,1340.51,-404.934,143.216
230,0,0.00225051,-0.0096161,0.00199995,1340.51,-404.944,143.228
231,0,0.00241623,-0.00954732,0.0018522,1340.5,-404.946,143.226
232,0,0.00269934,-0.00968158,0.00187292,1340.5,-404.942,143.239
233,0,0.00251272,-0.00961122,0.00191511,1340.51,-404.938,143.223
234,0,0.00214032,-0.0096808,0.00184117,1340.5,-404.94,143.221
235,0,0.00226007,-0.00953918,0.00195974,1340.5,-404.935,143.215
236,0,0.00252531,-0.00969815,0.00197788,1340.51,-404.942,143.231
237,0,0.00227491,-0.00963726,0.00185785,1340.51,-404.943,143.231
238,0,0.00227688,-0.00964192,0.00198288,1340.5,-404.952,143.22
239,0,0.00274204,-0.00968183,0.00190005,1340.51,-404.94,143.221
240,0,0.00231393,-0.00974162,0.00186156,1340.5,-404.93,143.221
241,0,0.00271789,-0.00962554,0.00183617,1340.5,-404.937,143.239
242,0,0.00244907,-0.00978146,0.00183534,1340.51,-404.945,143.226
243,0,0.00249037,-0.00969712,0.00178681,1340.5,-404.958,143.217
244,0,0.00245793,-0.00978133,0.0018627,1340.51,-404.945,143.225
245,0,0.00216979,-0.00960837,0.00193633,1340.5,-404.931,143.218
246,0,0.00242698,-0.00950792,0.00183553,1340.5,-404.935,143.234
247,0,0.00189859,-0.00956069,0.00191711,1340.51,-404.937,143.229
248,0,0.00239839,-0.0097119,0.00179998,1340.5,-404.951,143.228
249,0,0.0021798,-0.00959796,0.0019807,1340.51,-404.943,143.229
250,0,0.0025236,-0.00966503,0.00178052,1340.5,-404.948,143.227
251,0,0.00215921,-0.00962417,0.00182073,1340.5,-404.944,143.229
252,0,0.00222129,-0.0095483,0.00197888,1340.5,-404.939,143.228
253,0,0.00233894,-0.00968275,0.00185068,1340.5,-404.942,143.223
254,0,0.00255474,-0.00967154,0.00197367,1340.5,-404.949,143.222
255,0,0.00224533,-0.00956352,0.00191431,1340.51,-404.947,143.229
256,0,0.00228253,-0.00961725,0.00185183,1340.5,-404.936,143.221
257,0,0.0025815,-0.00968366,0.00191825,1340.5,-404.927,143.228
258,0,0.00241165,-0.00971503,0.00193187,1340.5,-404.936,143.234
259,0,0.0025404,-0.00975678,0.00180267,1340.5,-404.948,143.221
260,0,0.00201052,-0.00967443,0.00196177,1340.5,-404.946,143.218
261,0,0.00224625,-0.0097207,0.00187324,1340.5,-404.946,143.232
